3.98068760255,1.60555667153
3.9732565941,1.55679449355
3.97067437583,1.58590499894
3.98394039595,1.61494003904
3.98399485636,1.55424313453
3.98255668962,1.54085716313
3.97870453486,1.56009889922
3.98349340625,1.57733852626
3.95360841735,1.56293118429
3.98648975834,1.45674332554
3.98029289076,1.41320622284
4.00844895445,1.39122851919
3.95344933115,1.35307112521
3.9411332457,1.29178551841
3.93671589921,1.24970663332
3.88412004819,1.2547600578
3.84034630198,1.21862352992
3.82201707544,1.20537461495
3.78768662929,1.20413167122
3.76148185969,1.1790400304
3.76113827128,1.1715543216
3.74690668617,1.17544459203
3.71567696699,1.1794148985
3.67547955717,1.17528808786
3.63835319412,1.16231098004
3.62054897794,1.15627776631
3.60157917825,1.16409829521
3.599746832,1.15575675392
3.56985089093,1.15364200113
3.50978570088,1.13329398353
3.49481833039,1.14017901218
3.48290030768,1.13978831885
3.42409040425,1.13377811758
3.41176125088,1.13294783064
3.38400132826,1.13157648351
3.34245540732,1.12980969238
3.3042851971,1.13244029852
3.27626273656,1.13441481639
3.24495307071,1.14108477984
3.21011703291,1.14190764883
3.17602323645,1.15450222702
3.16175263119,1.15135641615
3.13443435718,1.15774874851
3.10453319582,1.16778829614
3.07084860511,1.17879261148
3.03247178335,1.18609366572
2.9953234714,1.19789800597
2.96670689104,1.20971224579
2.93727321066,1.22201886615
2.90823196899,1.23196240269
2.88090999831,1.24815715278
2.7881315082,1.30214174524
2.75315840333,1.32487470764
2.72149801104,1.3356637755
2.70131919432,1.36164182933
2.67852587436,1.38190008471
2.65348203358,1.39735989355
2.62598358859,1.41605095699
2.6021818493,1.43927073448
2.58403069751,1.46090928656
2.55958937519,1.48393686768
2.5399408743,1.50803906764
2.51329800761,1.5617700831
2.4907112598,1.58548273485
2.47933609268,1.61683366725
2.45893627418,1.64749607015
2.44800429789,1.67602264724
2.43631948038,1.70602226815
2.41878593989,1.74268795402
2.40652632435,1.78303557073
2.39145275302,1.83308015267
2.37904131064,1.86593373901
2.36662952923,1.90502969744
